x,y,z
-0.87617654,-1.6604953,5.0396647
-0.9041646,-1.6783406,5.200649
-0.94966817,-1.7258378,5.46238
-0.94966817,-1.68887,5.46238
-0.94966817,-1.6519021,5.46238
-0.94966817,-1.6149342,5.46238
-0.94966817,-1.5779663,5.46238
-0.94966817,-1.5409985,5.46238
-0.9658712,-1.5296919,5.5555778
-0.9658712,-1.4920933,5.5555778
-0.9658712,-1.4544947,5.5555778
-0.94966817,-1.3931268,5.46238
-0.94966817,-1.356159,5.46238
-0.94966817,-1.3191911,5.46238
-0.94966817,-1.2822232,5.46238
-0.94966817,-1.2452554,5.46238
-0.94966817,-1.2082875,5.46238
-0.9339998,-1.1519942,5.372257
-0.9339998,-1.1156362,5.372257
-0.9339998,-1.0792782,5.372257
-0.9339998,-1.0429204,5.372257
-0.9339998,-1.0065624,5.372257
-0.9339998,-0.97020435,5.372257
-0.9339998,-0.9338464,5.372257
-0.9339998,-0.8974885,5.372257
-0.9188401,-0.84715354,5.2850604
-0.9339998,-0.82477254,5.372257
-0.9339998,-0.78841454,5.372257
-0.9339998,-0.7520566,5.372257
-0.9188401,-0.7040822,5.2850604
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.17020003,0.035215456,0.9789706
-0.16968985,0.041715443,0.97603613
-0.16968985,0.048320986,0.97603613
-0.17020003,0.055091668,0.9789706
-0.16918273,0.061348185,0.9731192
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.16767938,0.09343946,0.9644721
-0.16817752,0.100263715,0.9673373
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.052194163,0.0453394,0.3002147
-0.052194163,0.047371175,0.3002147
-0.052194163,0.049402945,0.3002147
-0.052194163,0.051434714,0.3002147
-0.052194163,0.053466488,0.3002147
-0.052194163,0.055498257,0.3002147
-0.052194163,0.057530027,0.3002147
-0.052194163,0.0595618,0.3002147
-0.052194163,0.06159357,0.3002147
-0.052194163,0.06362534,0.3002147
-0.052194163,0.06565711,0.3002147
-0.052194163,0.06768888,0.3002147
-0.052194163,0.069720656,0.3002147
-0.052194163,0.07175242,0.3002147
-0.052194163,0.073784195,0.3002147
-0.052194163,0.07581597,0.3002147
-0.052194163,0.077847734,0.3002147
-0.052194163,0.07987951,0.3002147
-0.052194163,0.08191127,0.3002147
-0.052194163,0.08394305,0.3002147
-0.052194163,0.08597482,0.3002147
-0.052194163,0.088006586,0.3002147
-0.052194163,0.09003836,0.3002147
-0.052194163,0.09207013,0.3002147
-0.052194163,0.0941019,0.3002147
-0.052194163,0.09613367,0.3002147
-0.052194163,0.098165445,0.3002147
-0.052194163,0.10019721,0.3002147
-0.052194163,0.102228984,0.3002147
-0.052194163,0.10426076,0.3002147
-0.052194163,0.10629252,0.3002147
-0.052194163,0.1083243,0.3002147
-0.052194163,0.11035607,0.3002147
-0.052194163,0.112387836,0.3002147
-0.052194163,0.11441961,0.3002147
-0.052194163,0.11645138,0.3002147
-0.052194163,0.11848315,0.3002147
-0.0,-0.0,0.0
-0.68355715,-1.6521177,4.0901065
-0.6922526,-1.6451012,4.142136
-0.7103246,-1.6592836,4.250271
-0.74945515,-1.7203416,4.4844112
-0.75992084,-1.7135919,4.5470333
-0.770683,-1.7066512,4.611429
-0.770683,-1.6754423,4.611429
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.81696284,-1.6437215,4.8883476
-0.8554924,-1.6865994,5.1188917
-0.86915606,-1.6783406,5.200649
-0.8832633,-1.6698138,5.2850604
-0.897836,-1.6610056,5.372257
-0.91289777,-1.6519021,5.46238
-0.897836,-1.5882897,5.372257
-0.897836,-1.5519317,5.372257
-0.91289777,-1.5409985,5.46238
-0.9284734,-1.5296919,5.5555778
-0.9284734,-1.4920933,5.5555778
-0.91289777,-1.4300947,5.46238
-0.91289777,-1.3931268,5.46238
-0.91289777,-1.356159,5.46238
-0.91289777,-1.3191911,5.46238
-0.91289777,-1.2822232,5.46238
-0.91289777,-1.2452554,5.46238
-0.91289777,-1.2082875,5.46238
-0.897836,-1.1519942,5.372257
-0.897836,-1.1156362,5.372257
-0.91289777,-1.0973837,5.46238
-0.91289777,-1.0604159,5.46238
-0.91289777,-1.023448,5.46238
-0.91289777,-0.9864801,5.46238
-0.897836,-0.9338464,5.372257
-0.8832633,-0.88292134,5.2850604
-0.897836,-0.8611305,5.372257
-0.91289777,-0.83860856,5.46238
-0.91289777,-0.8016407,5.46238
-0.897836,-0.7520566,5.372257
-0.897836,-0.71569866,5.372257
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.16263211,0.03500497,0.9731192
-0.16410339,0.041967034,0.98192275
-0.1631196,0.048320986,0.97603613
-0.16361001,0.055091668,0.9789706
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.15929958,0.09234536,0.9531789
-0.16023771,0.09937803,0.9587922
-0.0,0.0,0.0
-0.16118696,0.11302131,0.9644721
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.66436946,-1.7011669,4.142136
-0.66436946,-1.673134,4.142136
-0.0,-0.0,0.0
-0.6907297,-1.6812288,4.3064837
-0.6999875,-1.6742264,4.364203
-0.73964083,-1.7378602,4.611429
-0.73964083,-1.7066512,4.611429
-0.73964083,-1.6754423,4.611429
-0.7502662,-1.667854,4.6776752
-0.7612013,-1.6600443,4.7458525
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.83414745,-1.7135371,5.200649
-0.83414745,-1.6783406,5.200649
-0.8476865,-1.6698138,5.2850604
-0.8616723,-1.6610056,5.372257
-0.8616723,-1.6246477,5.372257
-0.8761273,-1.6149342,5.46238
-0.8616723,-1.5519317,5.372257
-0.8761273,-1.5409985,5.46238
-0.8910756,-1.5296919,5.5555778
-0.8910756,-1.4920933,5.5555778
-0.8910756,-1.4544947,5.5555778
-0.8761273,-1.3931268,5.46238
-0.8910756,-1.3792975,5.5555778
-0.8910756,-1.3416989,5.5555778
-0.8910756,-1.3041002,5.5555778
-0.8910756,-1.2665015,5.5555778
-0.8761273,-1.2082875,5.46238
-0.8761273,-1.1713196,5.46238
-0.8761273,-1.1343516,5.46238
-0.8761273,-1.0973837,5.46238
-0.8761273,-1.0604159,5.46238
-0.8761273,-1.023448,5.46238
-0.8761273,-0.9864801,5.46238
-0.8761273,-0.94951224,5.46238
-0.8616723,-0.8974885,5.372257
-0.8616723,-0.8611305,5.372257
-0.8761273,-0.83860856,5.46238
-0.8761273,-0.8016407,5.46238
-0.8761273,-0.76467276,5.46238
-0.8761273,-0.7277049,5.46238
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.15796988,0.042093974,0.9848928
-0.0,0.0,0.0
-0.15702,0.055091668,0.9789706
-0.15702,0.06171707,0.9789706
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.15378353,0.09937803,0.9587922
-0.15469454,0.106494024,0.9644721
-0.15378353,0.11235571,0.9587922
-0.15333204,0.11849564,0.9559773
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.63648635,-1.7011669,4.142136
-0.63648635,-1.673134,4.142136
-0.63648635,-1.6451012,4.142136
-0.66174024,-1.6812288,4.3064837
-0.6797197,-1.6969707,4.4234905
-0.69870347,-1.7135919,4.5470333
-0.7187781,-1.7311684,4.6776752
-0.7292543,-1.7242815,4.7458525
-0.7292543,-1.6921629,4.7458525
-0.74004036,-1.6845973,4.816046
-0.75115025,-1.6768044,4.8883476
-0.75115025,-1.6437215,4.8883476
-0.78657603,-1.6865994,5.1188917
-0.0,-0.0,0.0
-0.8121097,-1.6698138,5.2850604
-0.8255085,-1.6610056,5.372257
-0.8393569,-1.6519021,5.46238
-0.8536778,-1.6424879,5.5555778
-0.8536778,-1.6048892,5.5555778
-0.8536778,-1.5672905,5.5555778
-0.8684958,-1.5562443,5.652011
-0.8684958,-1.517993,5.652011
-0.8536778,-1.4544947,5.5555778
-0.8536778,-1.4168961,5.5555778
-0.8684958,-1.4032391,5.652011
-0.8684958,-1.3649879,5.652011
-0.8536778,-1.3041002,5.5555778
-0.8536778,-1.2665015,5.5555778
-0.8393569,-1.2082875,5.46238
-0.8536778,-1.1913043,5.5555778
-0.8536778,-1.1537057,5.5555778
-0.8536778,-1.1161071,5.5555778
-0.8536778,-1.0785085,5.5555778
-0.8536778,-1.0409099,5.5555778
-0.8536778,-1.0033112,5.5555778
-0.8393569,-0.94951224,5.46238
-0.8536778,-0.92811394,5.5555778
-0.8393569,-0.87557644,5.46238
-0.8393569,-0.83860856,5.46238
-0.8393569,-0.8016407,5.46238
-0.8393569,-0.76467276,5.46238
-0.8393569,-0.7277049,5.46238
-0.8393569,-0.690737,5.46238
-0.8393569,-0.65376914,5.46238
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.15753442,-0.04638108,1.025205
-0.15654865,-0.03919596,1.0187898
-0.15606037,-0.032200318,1.0156121
-0.15557511,-0.025248183,1.0124542
-0.15606037,-0.018453551,1.0156121
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.14776444,0.09967151,0.9616238
-0.14732935,0.10586687,0.9587922
-0.14646679,0.11169791,0.9531789
-0.14603929,0.11780392,0.9503968
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,-0.0,0.0
-0.6086033,-1.673134,4.142136
-0.6244915,-1.6880482,4.250271
-0.6327508,-1.6812288,4.3064837
-0.64994264,-1.6969707,4.4234905
-0.66809475,-1.7135919,4.5470333
-0.6775564,-1.7066512,4.611429
-0.68728995,-1.6995112,4.6776752
-0.68728995,-1.667854,4.6776752
-0.70762074,-1.6845973,4.816046
-0.70762074,-1.6520036,4.816046
-0.718244,-1.6437215,4.8883476
-0.76413035,-1.7135371,5.200649
-0.0,-0.0,0.0
-0.7893447,-1.6973636,5.372257
-0.80258644,-1.68887,5.46238
-0.80258644,-1.6519021,5.46238
-0.81628,-1.6424879,5.5555778
-0.81628,-1.6048892,5.5555778
-0.81628,-1.5672905,5.5555778
-0.83044887,-1.5562443,5.652011
-0.83044887,-1.517993,5.652011
-0.81628,-1.4544947,5.5555778
-0.81628,-1.4168961,5.5555778
-0.81628,-1.3792975,5.5555778
-0.83044887,-1.3649879,5.652011
-0.81628,-1.3041002,5.5555778
-0.81628,-1.2665015,5.5555778
-0.81628,-1.2289029,5.5555778
-0.81628,-1.1913043,5.5555778
-0.81628,-1.1537057,5.5555778
-0.81628,-1.1161071,5.5555778
-0.81628,-1.0785085,5.5555778
-0.81628,-1.0409099,5.5555778
-0.81628,-1.0033112,5.5555778
-0.81628,-0.96571255,5.5555778
-0.81628,-0.92811394,5.5555778
-0.80258644,-0.87557644,5.46238
-0.80258644,-0.83860856,5.46238
-0.80258644,-0.8016407,5.46238
-0.81628,-0.77771944,5.5555778
-0.81628,-0.7401208,5.5555778
-0.81628,-0.7025222,5.5555778
-0.81628,-0.66492355,5.5555778
-0.80258644,-0.6168012,5.46238
-0.80258644,-0.5798333,5.46238
-0.81628,-0.5521277,5.5555778
-0.81628,-0.51452905,5.5555778
-0.80258644,-0.46892968,5.46238
-0.0,-0.0,0.0
-0.0,-0.0,0.0
-0.15206957,-0.067836754,1.034981
-0.15206957,-0.060832288,1.034981
-0.15158774,-0.053657267,1.0317017
-0.15110895,-0.046527572,1.0284431
-0.1501604,-0.03931898,1.0219873
-0.14969058,-0.03230107,1.0187898
-0.14969058,-0.025406178,1.0187898
-0.14969058,-0.018511288,1.0187898
-0.1492237,-0.011580167,1.0156121
-0.0,-0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.1434088,0.10116535,0.97603613
-0.1434088,0.10777089,0.97603613
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,-0.0,0.0
-0.58820266,-1.6946921,4.195507
-0.60376143,-1.7103739,4.3064837
-0.60376143,-1.6812288,4.3064837
-0.6201655,-1.6969707,4.4234905
-0.63748604,-1.7135919,4.5470333
-0.64651424,-1.7066512,4.611429
-0.64651424,-1.6754423,4.611429
-0.6558018,-1.667854,4.6776752
-0.66536015,-1.6600443,4.7458525
-0.6752012,-1.6520036,4.816046
-0.6853377,-1.6437215,4.8883476
-0.7065521,-1.6604953,5.0396647
-0.72912174,-1.6783406,5.200649
-0.753181,-1.6973636,5.372257
-0.76581603,-1.68887,5.46238
-0.76581603,-1.6519021,5.46238
-0.7788822,-1.6424879,5.5555778
-0.7788822,-1.6048892,5.5555778
-0.79240197,-1.5944954,5.652011
-0.79240197,-1.5562443,5.652011
-0.79240197,-1.517993,5.652011
-0.79240197,-1.4797417,5.652011
-0.79240197,-1.4414904,5.652011
-0.8063993,-1.4280267,5.7518506
-0.8063993,-1.3890997,5.7518506
-0.79240197,-1.3267367,5.652011
-0.79240197,-1.2884854,5.652011
-0.7788822,-1.2289029,5.5555778
-0.7788822,-1.1913043,5.5555778
-0.7788822,-1.1537057,5.5555778
-0.7788822,-1.1161071,5.5555778
-0.79240197,-1.0972291,5.652011
-0.7788822,-1.0409099,5.5555778
-0.7788822,-1.0033112,5.5555778
-0.7788822,-0.96571255,5.5555778
-0.7788822,-0.92811394,5.5555778
-0.7788822,-0.8905153,5.5555778
-0.7788822,-0.8529167,5.5555778
-0.7788822,-0.81531805,5.5555778
-0.7788822,-0.77771944,5.5555778
-0.7788822,-0.7401208,5.5555778
-0.7788822,-0.7025222,5.5555778
-0.7788822,-0.66492355,5.5555778
-0.7788822,-0.62732494,5.5555778
-0.76581603,-0.5798333,5.46238
-0.76581603,-0.54286546,5.46238
-0.76581603,-0.5058976,5.46238
-0.76581603,-0.46892968,5.46238
-0.7788822,-0.43933183,5.5555778
-0.0,-0.0,0.0
-0.14649947,-0.06848985,1.0449452
-0.14603083,-0.061221473,1.0416025
-0.14510252,-0.05382782,1.034981
-0.14464276,-0.046674993,1.0317017
-0.1441859,-0.03956735,1.0284431
-0.1441859,-0.03260713,1.0284431
-0.14373194,-0.025566159,1.025205
-0.14373194,-0.018627852,1.025205
-0.14328082,-0.011652858,1.0219873
-0.14328082,-0.0047363285,1.0219873
-0.14373194,0.0021870655,1.025205
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.13766383,0.10177549,0.98192275
-0.13683854,0.10777089,0.97603613
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.53912085,-1.6589599,4.039367
-0.5528371,-1.673134,4.142136
-0.56726944,-1.6880482,4.250271
-0.574772,-1.6812288,4.3064837
-0.5903885,-1.6969707,4.4234905
-0.5985194,-1.6899922,4.4844112
-0.0,-0.0,0.0
-0.62431365,-1.6995112,4.6776752
-0.6334131,-1.6921629,4.7458525
-0.64278156,-1.6845973,4.816046
-0.6524314,-1.6768044,4.8883476
-0.6726272,-1.6946023,5.0396647
-0.6832014,-1.6865994,5.1188917
-0.6832014,-1.6519561,5.1188917
-0.7053793,-1.6698138,5.2850604
-0.72904557,-1.68887,5.46238
-0.72904557,-1.6519021,5.46238
-0.72904557,-1.6149342,5.46238
-0.7414844,-1.6048892,5.5555778
-0.754355,-1.5944954,5.652011
-0.754355,-1.5562443,5.652011
-0.754355,-1.517993,5.652011
-0.7676803,-1.5058805,5.7518506
-0.7676803,-1.4669535,5.7518506
-0.7676803,-1.4280267,5.7518506
-0.7676803,-1.3890997,5.7518506
-0.7676803,-1.3501728,5.7518506
-0.754355,-1.2884854,5.652011
-0.7414844,-1.2289029,5.5555778
-0.754355,-1.2119828,5.652011
-0.754355,-1.1737316,5.652011
-0.754355,-1.1354804,5.652011
-0.7414844,-1.0785085,5.5555778
-0.7414844,-1.0409099,5.5555778
-0.7414844,-1.0033112,5.5555778
-0.7414844,-0.96571255,5.5555778
-0.7414844,-0.92811394,5.5555778
-0.754355,-0.9059728,5.652011
-0.7414844,-0.8529167,5.5555778
-0.7414844,-0.81531805,5.5555778
-0.7414844,-0.77771944,5.5555778
-0.7414844,-0.7401208,5.5555778
-0.7414844,-0.7025222,5.5555778
-0.7414844,-0.66492355,5.5555778
-0.7414844,-0.62732494,5.5555778
-0.7414844,-0.5897263,5.5555778
-0.7414844,-0.5521277,5.5555778
-0.72904557,-0.5058976,5.46238
-0.7414844,-0.47693044,5.5555778
-0.7414844,-0.43933183,5.5555778
-0.0,-0.0,0.0
-0.14127886,-0.06938045,1.0585331
-0.14036624,-0.061814684,1.0516952
-0.13946535,-0.054346044,1.0449452
-0.1390192,-0.047122914,1.0416025
-0.13857591,-0.039945852,1.0382812
-0.13857591,-0.03291905,1.0382812
-0.13813545,-0.02580995,1.034981
-0.13813545,-0.018805481,1.034981
-0.13769777,-0.011763623,1.0317017
-0.13726287,-0.0047662472,1.0284431
-0.13683069,0.0021870655,1.025205
-0.13726287,0.009154194,1.0284431
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.0,0.0,0.0
-0.49953574,-1.6187966,3.9415743
-0.52495396,-1.673134,4.142136
-0.54578257,-1.7103739,4.3064837
-0.5530976,-1.703762,4.364203
-0.5683322,-1.7203416,4.4844112
-0.5683322,-1.6899922,4.4844112
-0.58442986,-1.7066512,4.611429
-0.601466,-1.7242815,4.7458525
-0.601466,-1.6921629,4.7458525
-0.610362,-1.6845973,4.816046
-0.61952513,-1.6768044,4.8883476
-0.64874315,-1.7212427,5.1188917
-0.64874315,-1.6865994,5.1188917
-0.64874315,-1.6519561,5.1188917
-0.66980255,-1.6698138,5.2850604
-0.69227517,-1.68887,5.46238
-0.7040866,-1.6800865,5.5555778
-0.7040866,-1.6424879,5.5555778
-0.71630806,-1.6327467,5.652011
-0.71630806,-1.5944954,5.652011
-0.74206954,-1.6122134,5.8552814
-0.74206954,-1.5725864,5.8552814
-0.74206954,-1.5329595,5.8552814
-0.7289612,-1.4669535,5.7518506
-0.71630806,-1.4032391,5.652011
-0.7289612,-1.3890997,5.7518506
-0.7289612,-1.3501728,5.7518506
-0.7289612,-1.3112458,5.7518506
-0.71630806,-1.2502341,5.652011
-0.71630806,-1.2119828,5.652011
-0.7289612,-1.1944649,5.7518506
-0.7289612,-1.155538,5.7518506
-0.7040866,-1.0785085,5.5555778
